4;8.40;0.36;0.38
4;8.50;0.34;0.36
4;8.60;0.30;0.34
4;8.70;0.26;0.31
4;8.80;0.25;0.28
4;8.90;0.22;0.27
4;9.00;0.19;0.24
4;9.10;0.18;0.22
4;9.20;0.16;0.21
4;9.30;0.15;0.19
4;9.40;0.13;0.18
4;9.50;0.10;0.17
4;9.60;0.09;0.17
4;9.70;0.07;0.16
4;9.80;0.04;0.15
4;9.90;0.03;0.14
4;10.00;0.01;0.14
4;10.10;0.00;0.14
4;10.20;0.01;0.13
4;10.30;0.01;0.13
4;10.40;0.01;0.13
4;10.50;0.01;0.13
4;10.60;0.01;0.12
4;10.70;0.01;0.13
4;10.80;0.00;0.12
4;10.90;0.01;0.12
4;11.00;0.00;0.11
4;11.10;0.02;0.10
4;11.20;0.03;0.11
4;11.30;0.04;0.10
4;11.40;0.06;0.10
4;11.50;0.06;0.10
4;11.60;0.06;0.10
4;11.70;0.05;0.09
4;11.80;0.05;0.08
4;11.90;0.06;0.08
4;12.00;0.06;0.07
4;12.10;0.07;0.09
4;12.20;0.07;0.09
4;12.30;0.07;0.10
4;12.40;0.08;0.10
4;12.50;0.08;0.11
4;12.60;0.08;0.12
4;12.70;0.08;0.13
4;12.80;0.07;0.13
4;12.90;0.08;0.13
4;13.00;0.09;0.14
4;13.10;0.09;0.14
4;13.20;0.09;0.16
4;13.30;0.10;0.17
4;13.40;0.10;0.18
4;13.50;0.10;0.18
4;13.60;0.11;0.19
4;13.70;0.12;0.20
4;13.80;0.11;0.21
4;13.90;0.11;0.20
4;14.00;0.11;0.21
4;14.10;0.13;0.22
4;14.20;0.14;0.24
4;14.30;0.15;0.27
4;14.40;0.16;0.28
4;14.50;0.17;0.31
4;14.60;0.18;0.31
4;14.70;0.19;0.33
4;14.80;0.19;0.34
4;14.90;0.21;0.36
4;15.00;0.23;0.39
4;15.10;0.24;0.41
4;15.20;0.27;0.42
4;15.30;0.29;0.43
4;15.40;0.31;0.45
4;15.50;0.33;0.46
4;15.60;0.33;0.47
4;15.70;0.34;0.48
4;15.80;0.35;0.49
4;15.90;0.36;0.50
4;16.00;0.36;0.51
4;16.10;0.36;0.52
4;16.20;0.37;0.54
4;16.30;0.39;0.56
4;16.40;0.41;0.56
4;16.50;0.42;0.58
4;16.60;0.39;0.59
4;16.70;0.37;0.61
4;16.80;0.34;0.62
4;16.90;0.32;0.64
4;17.00;0.33;0.65
4;17.10;0.32;0.67
4;17.20;0.30;0.68
4;17.30;0.29;0.70
4;17.40;0.28;0.72
4;17.50;0.28;0.74
4;17.60;0.27;0.76
4;17.70;0.25;0.76
4;17.80;0.25;0.77
4;17.90;0.23;0.78
4;18.00;0.21;0.79
4;18.10;0.18;0.80
4;18.20;0.14;0.81
4;18.30;0.12;0.81
4;18.40;0.09;0.82
4;18.50;0.06;0.82
4;18.60;0.04;0.83
4;18.70;0.02;0.83
4;18.80;0.02;0.83
4;18.90;0.01;0.84
4;19.00;0.00;0.85
4;19.10;0.00;0.85
4;19.20;0.00;0.86
4;19.30;0.02;0.85
4;19.40;0.03;0.85
4;19.50;0.05;0.86
4;19.60;0.05;0.86
4;19.70;0.06;0.86
4;19.80;0.06;0.86
4;19.90;0.08;0.86
4;20.00;0.09;0.86
4;20.10;0.11;0.86
4;20.20;0.07;0.87
4;20.30;0.08;0.87
4;20.40;0.09;0.88
4;20.50;0.10;0.88
4;20.60;0.12;0.88
4;20.70;0.13;0.88
4;20.80;0.17;0.88
4;20.90;0.19;0.89
4;21.00;0.21;0.89
4;21.10;0.24;0.89
4;21.20;0.28;0.89
4;21.30;0.32;0.89
4;21.40;0.36;0.89
4;21.50;0.39;0.90
4;21.60;0.44;0.90
4;21.70;0.48;0.91
4;21.80;0.52;0.91
4;21.90;0.53;0.91
4;22.00;0.54;0.91
4;22.10;0.54;0.91
4;22.20;0.56;0.91
4;22.30;0.58;0.91
4;22.40;0.59;0.91
4;22.50;0.60;0.92
4;22.60;0.62;0.92
4;22.70;0.64;0.92
4;22.80;0.64;0.92
4;22.90;0.66;0.92
4;23.00;0.67;0.92
4;23.10;0.67;0.92
4;23.20;0.68;0.92
4;23.30;0.69;0.92
4;23.40;0.70;0.92
4;23.50;0.71;0.92
4;23.60;0.72;0.92
4;23.70;0.73;0.92
4;23.80;0.74;0.92
4;23.90;0.75;0.93
5;0.00;0.76;0.93
5;0.10;0.76;0.93
5;0.20;0.76;0.93
5;0.30;0.77;0.93
5;0.40;0.78;0.93
5;0.50;0.78;0.93
5;0.60;0.79;0.93
5;0.70;0.79;0.93
5;0.80;0.79;0.93
5;0.90;0.79;0.93
5;1.00;0.79;0.93
5;1.10;0.79;0.93
5;1.20;0.79;0.93
5;1.30;0.80;0.93
5;1.40;0.80;0.93
5;1.50;0.80;0.93
5;1.60;0.80;0.93
5;1.70;0.80;0.93
5;1.80;0.80;0.93
5;1.90;0.80;0.93
5;2.00;0.80;0.93
5;2.10;0.80;0.93
5;2.20;0.80;0.93
5;2.30;0.81;0.93
5;2.40;0.81;0.93
5;2.50;0.81;0.93
5;2.60;0.81;0.93
5;2.70;0.81;0.93
5;2.80;0.81;0.93
5;2.90;0.81;0.93
5;3.00;0.81;0.93
5;3.10;0.81;0.93
5;3.20;0.81;0.93
5;3.30;0.81;0.93
5;3.40;0.81;0.93
5;3.50;0.81;0.93
5;3.60;0.81;0.93
5;3.70;0.81;0.93
5;3.80;0.81;0.93
5;3.90;0.81;0.93
5;4.00;0.81;0.93
5;4.10;0.81;0.93
5;4.20;0.81;0.93
5;4.30;0.81;0.93
5;4.40;0.81;0.93
5;4.50;0.81;0.93
5;4.60;0.81;0.93
5;4.70;0.81;0.93
5;4.80;0.81;0.93
5;4.90;0.81;0.93
5;5.00;0.81;0.93
5;5.10;0.80;0.92
5;5.20;0.81;0.92
5;5.30;0.80;0.92
5;5.40;0.80;0.92
5;5.50;0.79;0.92
5;5.60;0.78;0.92
5;5.70;0.76;0.92
5;5.80;0.76;0.91
5;5.90;0.75;0.91
5;6.00;0.75;0.91
5;6.10;0.74;0.90
5;6.20;0.74;0.90
5;6.30;0.73;0.91
5;6.40;0.73;0.90
5;6.50;0.71;0.90
5;6.60;0.70;0.90
5;6.70;0.69;0.90
5;6.80;0.68;0.90
5;6.90;0.66;0.90
5;7.00;0.66;0.90
5;7.10;0.65;0.90
5;7.20;0.63;0.90
5;7.30;0.61;0.90
5;7.40;0.60;0.89
5;7.50;0.58;0.89
5;7.60;0.55;0.89
5;7.70;0.50;0.88
5;7.80;0.49;0.88
5;7.90;0.47;0.88
5;8.00;0.44;0.87
5;8.10;0.42;0.87
5;8.20;0.39;0.86
5;8.30;0.35;0.85
5;8.40;0.31;0.85
5;8.50;0.27;0.84
5;8.60;0.24;0.83
5;8.70;0.17;0.83
5;8.80;0.13;0.82
5;8.90;0.06;0.81
5;9.00;0.01;0.80
5;9.10;0.00;0.79
5;9.20;0.00;0.79
5;9.30;0.00;0.78
5;9.40;0.00;0.77
5;9.50;0.00;0.75
5;9.60;0.00;0.74
5;9.70;0.00;0.73
5;9.80;0.00;0.72
5;9.90;0.00;0.71
5;10.00;0.00;0.69
5;10.10;0.00;0.68
5;10.20;0.00;0.67
5;10.30;0.00;0.67
5;10.40;0.00;0.66
5;10.50;0.00;0.65
5;10.60;0.00;0.65
5;10.70;0.00;0.64
5;10.80;0.00;0.64
5;10.90;0.00;0.64
5;11.00;0.00;0.63
5;11.10;0.00;0.62
5;11.20;0.00;0.62
5;11.30;0.00;0.61
5;11.40;0.00;0.61
5;11.50;0.00;0.60
5;11.60;0.00;0.58
5;11.70;0.00;0.58
5;11.80;0.00;0.57
5;11.90;0.00;0.56
5;12.00;0.00;0.55
5;12.10;0.00;0.54
5;12.20;0.00;0.54
5;12.30;0.00;0.54
5;12.40;0.00;0.54
5;12.50;0.00;0.54
5;12.60;0.01;0.55
5;12.70;0.00;0.54
5;12.80;0.00;0.55
5;12.90;0.00;0.55
5;13.00;0.00;0.55
5;13.10;0.01;0.55
5;13.20;0.02;0.54
5;13.30;0.02;0.55
5;13.40;0.04;0.56
5;13.50;0.04;0.56
5;13.60;0.03;0.57
5;13.70;0.03;0.56
5;13.80;0.04;0.57
5;13.90;0.04;0.57
5;14.00;0.03;0.58
5;14.10;0.04;0.59
5;14.20;0.04;0.58
5;14.30;0.04;0.59
5;14.40;0.02;0.60
5;14.50;0.02;0.61
5;14.60;0.01;0.61
5;14.70;0.00;0.60
5;14.80;0.00;0.61
5;14.90;0.00;0.61
5;15.00;0.00;0.62
5;15.10;0.02;0.62
5;15.20;0.05;0.63
5;15.30;0.06;0.64
5;15.40;0.07;0.64
5;15.50;0.07;0.65
5;15.60;0.08;0.66
5;15.70;0.10;0.66
5;15.80;0.11;0.66
5;15.90;0.11;0.67
5;16.00;0.12;0.67
5;16.10;0.13;0.68
5;16.20;0.15;0.68
5;16.30;0.15;0.69
5;16.40;0.17;0.69
5;16.50;0.18;0.70
5;16.60;0.20;0.71
5;16.70;0.20;0.71
5;16.80;0.20;0.73
5;16.90;0.21;0.74
5;17.00;0.23;0.76
5;17.10;0.23;0.76
5;17.20;0.24;0.77
5;17.30;0.26;0.78
5;17.40;0.29;0.79
5;17.50;0.30;0.80
5;17.60;0.30;0.80
5;17.70;0.31;0.80
5;17.80;0.33;0.81
5;17.90;0.33;0.81
5;18.00;0.32;0.81
5;18.10;0.31;0.81
5;18.20;0.30;0.82
5;18.30;0.27;0.81
5;18.40;0.27;0.82
5;18.50;0.27;0.81
5;18.60;0.25;0.81
5;18.70;0.24;0.81
5;18.80;0.24;0.81
5;18.90;0.23;0.81
5;19.00;0.21;0.80
5;19.10;0.21;0.81
5;19.20;0.22;0.80
5;19.30;0.23;0.80
5;19.40;0.21;0.81
5;19.50;0.21;0.81
5;19.60;0.21;0.80
5;19.70;0.21;0.80
5;19.80;0.21;0.81
5;19.90;0.22;0.80
5;20.00;0.23;0.80
5;20.10;0.24;0.81
5;20.20;0.24;0.80
5;20.30;0.26;0.81
5;20.40;0.26;0.80
5;20.50;0.27;0.81
5;20.60;0.27;0.81
5;20.70;0.28;0.81
5;20.80;0.30;0.81
5;20.90;0.32;0.81
5;21.00;0.34;0.81
5;21.10;0.36;0.82
5;21.20;0.38;0.82
5;21.30;0.39;0.83
5;21.40;0.42;0.83
5;21.50;0.44;0.83
5;21.60;0.45;0.83
5;21.70;0.45;0.83
5;21.80;0.46;0.84
5;21.90;0.47;0.84
5;22.00;0.48;0.85
5;22.10;0.49;0.85
5;22.20;0.51;0.86
5;22.30;0.52;0.86
5;22.40;0.52;0.86
5;22.50;0.53;0.86
5;22.60;0.55;0.87
5;22.70;0.57;0.86
5;22.80;0.57;0.87
5;22.90;0.58;0.87
5;23.00;0.59;0.87
5;23.10;0.60;0.87
5;23.20;0.61;0.87
5;23.30;0.62;0.87
5;23.40;0.64;0.88
5;23.50;0.65;0.88
5;23.60;0.67;0.88
5;23.70;0.69;0.88
5;23.80;0.70;0.88
5;23.90;0.71;0.88
6;0.00;0.71;0.88
6;0.10;0.71;0.88
6;0.20;0.71;0.88
6;0.30;0.72;0.88
6;0.40;0.72;0.88
6;0.50;0.73;0.88
6;0.60;0.74;0.88
6;0.70;0.76;0.88
6;0.80;0.76;0.89
6;0.90;0.76;0.89
6;1.00;0.77;0.89
6;1.10;0.78;0.89
6;1.20;0.78;0.89
6;1.30;0.79;0.89
6;1.40;0.79;0.89
6;1.50;0.80;0.89
6;1.60;0.80;0.89
6;1.70;0.80;0.89
6;1.80;0.80;0.89
6;1.90;0.80;0.89
6;2.00;0.80;0.89
6;2.10;0.80;0.89
6;2.20;0.81;0.89
6;2.30;0.81;0.89
6;2.40;0.81;0.89
6;2.50;0.82;0.89
6;2.60;0.82;0.89
6;2.70;0.82;0.89
6;2.80;0.82;0.89
6;2.90;0.82;0.89
6;3.00;0.82;0.89
6;3.10;0.82;0.89
6;3.20;0.82;0.89
6;3.30;0.82;0.89
6;3.40;0.82;0.89
6;3.50;0.82;0.89
6;3.60;0.82;0.89
6;3.70;0.82;0.89
6;3.80;0.82;0.89
6;3.90;0.82;0.89
6;4.00;0.82;0.89
6;4.10;0.82;0.89
6;4.20;0.82;0.89
6;4.30;0.82;0.89
6;4.40;0.82;0.89
6;4.50;0.82;0.89
6;4.60;0.82;0.89
6;4.70;0.82;0.89
6;4.80;0.82;0.89
6;4.90;0.83;0.89
6;5.00;0.83;0.89
6;5.10;0.82;0.89
6;5.20;0.82;0.89
6;5.30;0.82;0.89
6;5.40;0.82;0.89
6;5.50;0.82;0.89
6;5.60;0.82;0.89
6;5.70;0.81;0.89
6;5.80;0.80;0.89
6;5.90;0.80;0.89
6;6.00;0.80;0.89
6;6.10;0.80;0.89
6;6.20;0.79;0.89
6;6.30;0.79;0.89
6;6.40;0.79;0.89
6;6.50;0.78;0.89
6;6.60;0.78;0.89
6;6.70;0.77;0.89
6;6.80;0.76;0.89
6;6.90;0.76;0.89
6;7.00;0.76;0.89
6;7.10;0.75;0.88
6;7.20;0.75;0.88
6;7.30;0.74;0.88
6;7.40;0.72;0.88
6;7.50;0.71;0.88
6;7.60;0.69;0.88
6;7.70;0.70;0.88
6;7.80;0.69;0.88
6;7.90;0.68;0.87
6;8.00;0.66;0.87
6;8.10;0.65;0.87
6;8.20;0.65;0.87
6;8.30;0.64;0.87
6;8.40;0.62;0.87
6;8.50;0.59;0.86
6;8.60;0.58;0.86
6;8.70;0.55;0.86
6;8.80;0.54;0.86
6;8.90;0.51;0.86
6;9.00;0.48;0.86
6;9.10;0.46;0.86
6;9.20;0.43;0.86
6;9.30;0.39;0.85
6;9.40;0.35;0.84
6;9.50;0.31;0.84
6;9.60;0.28;0.84
6;9.70;0.26;0.84
6;9.80;0.24;0.84
6;9.90;0.22;0.84
6;10.00;0.19;0.84
6;10.10;0.18;0.84
6;10.20;0.14;0.84
6;10.30;0.11;0.84
6;10.40;0.09;0.84
6;10.50;0.07;0.84
6;10.60;0.04;0.84
6;10.70;0.02;0.84
6;10.80;0.00;0.84
6;10.90;0.00;0.83
6;11.00;0.00;0.83
6;11.10;0.00;0.83
6;11.20;0.00;0.83
6;11.30;0.00;0.82
6;11.40;0.00;0.82
6;11.50;0.00;0.82
6;11.60;0.00;0.81
6;11.70;0.00;0.81
6;11.80;0.00;0.80
6;11.90;0.00;0.80
6;12.00;0.00;0.79
6;12.10;0.00;0.78
6;12.20;0.00;0.78
6;12.30;0.00;0.77
6;12.40;0.00;0.77
6;12.50;0.00;0.77
6;12.60;0.00;0.77
6;12.70;0.00;0.77
6;12.80;0.00;0.76
6;12.90;0.00;0.76
6;13.00;0.00;0.76
6;13.10;0.00;0.76
6;13.20;0.00;0.75
6;13.30;0.00;0.75
6;13.40;0.01;0.75
6;13.50;0.01;0.75
6;13.60;0.00;0.75
6;13.70;0.00;0.76
6;13.80;0.01;0.76
6;13.90;0.02;0.76
6;14.00;0.03;0.76
6;14.10;0.02;0.76
6;14.20;0.03;0.77
6;14.30;0.02;0.78
6;14.40;0.00;0.77
6;14.50;0.00;0.77
6;14.60;0.01;0.78
6;14.70;0.00;0.77
6;14.80;0.01;0.77
6;14.90;0.01;0.77
6;15.00;0.01;0.78
6;15.10;0.02;0.78
6;15.20;0.04;0.79
6;15.30;0.05;0.79
6;15.40;0.08;0.79
6;15.50;0.10;0.79
6;15.60;0.11;0.80
6;15.70;0.12;0.80
6;15.80;0.14;0.81
6;15.90;0.15;0.81
6;16.00;0.16;0.81
6;16.10;0.18;0.81
6;16.20;0.20;0.82
6;16.30;0.22;0.82
6;16.40;0.24;0.83
6;16.50;0.27;0.84
6;16.60;0.28;0.85
6;16.70;0.29;0.85
6;16.80;0.29;0.86
6;16.90;0.32;0.86
6;17.00;0.34;0.86
6;17.10;0.35;0.87
6;17.20;0.38;0.87
6;17.30;0.41;0.87
6;17.40;0.44;0.87
6;17.50;0.46;0.88
6;17.60;0.46;0.88
6;17.70;0.48;0.88
6;17.80;0.50;0.88
6;17.90;0.53;0.89
6;18.00;0.53;0.89
6;18.10;0.55;0.89
6;18.20;0.58;0.89
6;18.30;0.60;0.89
6;18.40;0.61;0.89
6;18.50;0.63;0.89
6;18.60;0.63;0.89
6;18.70;0.63;0.89
6;18.80;0.65;0.89
6;18.90;0.66;0.90
6;19.00;0.68;0.90
6;19.10;0.68;0.90
6;19.20;0.69;0.90
6;19.30;0.70;0.90
6;19.40;0.71;0.90
6;19.50;0.72;0.90
6;19.60;0.73;0.90
6;19.70;0.74;0.90
6;19.80;0.74;0.90
6;19.90;0.74;0.90
6;20.00;0.75;0.90
6;20.10;0.75;0.90
6;20.20;0.74;0.91
6;20.30;0.74;0.91
6;20.40;0.74;0.91
6;20.50;0.74;0.91
6;20.60;0.75;0.91
6;20.70;0.76;0.91
6;20.80;0.77;0.91
6;20.90;0.77;0.91
6;21.00;0.78;0.91
6;21.10;0.78;0.91
6;21.20;0.79;0.91
6;21.30;0.80;0.91
6;21.40;0.80;0.92
6;21.50;0.81;0.92
6;21.60;0.81;0.92
6;21.70;0.81;0.92
6;21.80;0.82;0.92
6;21.90;0.82;0.92
6;22.00;0.82;0.92
6;22.10;0.83;0.92
6;22.20;0.84;0.92
6;22.30;0.84;0.92
6;22.40;0.84;0.92
6;22.50;0.84;0.92
6;22.60;0.85;0.92
6;22.70;0.85;0.92
6;22.80;0.85;0.92
6;22.90;0.85;0.92
6;23.00;0.85;0.92
6;23.10;0.86;0.92
6;23.20;0.86;0.92
6;23.30;0.86;0.92
6;23.40;0.86;0.92
6;23.50;0.86;0.92
6;23.60;0.86;0.92
6;23.70;0.86;0.93
6;23.80;0.86;0.93
6;23.90;0.86;0.93
0;0.00;0.86;0.93
0;0.10;0.86;0.93
0;0.20;0.86;0.93
0;0.30;0.86;0.93
0;0.40;0.86;0.93
0;0.50;0.86;0.93
0;0.60;0.86;0.93
0;0.70;0.86;0.93
0;0.80;0.86;0.93
0;0.90;0.86;0.93
0;1.00;0.86;0.93
0;1.10;0.86;0.93
0;1.20;0.86;0.93
0;1.30;0.86;0.93
0;1.40;0.86;0.93
0;1.50;0.86;0.93
0;1.60;0.86;0.93
0;1.70;0.86;0.93
0;1.80;0.86;0.93
0;1.90;0.86;0.93
0;2.00;0.86;0.93
0;2.10;0.86;0.93
0;2.20;0.86;0.93
0;2.30;0.86;0.93
0;2.40;0.86;0.93
0;2.50;0.86;0.93
0;2.60;0.86;0.93
0;2.70;0.86;0.93
0;2.80;0.86;0.93
0;2.90;0.86;0.93
0;3.00;0.86;0.93
0;3.10;0.86;0.93
0;3.20;0.86;0.93
0;3.30;0.86;0.93
0;3.40;0.86;0.92
0;3.50;0.86;0.92
0;3.60;0.86;0.92
0;3.70;0.86;0.92
0;3.80;0.86;0.92
0;3.90;0.86;0.92
